id_evento,id_deputado,tipo_presenca,ano_origem
59613,154178,,2020
59613,156190,,2020
59613,157130,,2020
59613,159237,,2020
59613,160508,,2020
59613,160510,,2020
59613,160511,,2020
59613,160512,,2020
59613,160518,,2020
59613,160527,,2020
59613,160528,,2020
59613,160531,,2020
59613,160532,,2020
59613,160534,,2020
59613,160535,,2020
59613,160538,,2020
59613,160541,,2020
59613,160545,,2020
59613,160552,,2020
59613,160553,,2020
59613,160556,,2020
59613,160558,,2020
59613,160559,,2020
59613,160569,,2020
59613,160570,,2020
59613,160575,,2020
59613,160587,,2020
59613,160588,,2020
59613,160589,,2020
59613,160592,,2020
59613,160598,,2020
59613,160599,,2020
59613,160600,,2020
59613,160601,,2020
59613,160604,,2020
59613,160610,,2020
59613,160619,,2020
59613,160632,,2020
59613,160635,,2020
59613,160639,,2020
59613,160640,,2020
59613,160641,,2020
59613,160642,,2020
59613,160645,,2020
59613,160651,,2020
59613,160653,,2020
59613,160655,,2020
59613,160665,,2020
59613,160666,,2020
59613,160667,,2020
59613,160669,,2020
59613,160673,,2020
59613,160674,,2020
59613,160758,,2020
59613,160976,,2020
59613,161550,,2020
59613,162332,,2020
59613,164359,,2020
59613,164360,,2020
59613,166402,,2020
59613,171617,,2020
59613,171619,,2020
59613,171623,,2020
59613,177282,,2020
59613,178829,,2020
59613,178830,,2020
59613,178831,,2020
59613,178832,,2020
59613,178833,,2020
59613,178835,,2020
59613,178836,,2020
59613,178839,,2020
59613,178842,,2020
59613,178843,,2020
59613,178854,,2020
59613,178857,,2020
59613,178858,,2020
59613,178860,,2020
59613,178861,,2020
59613,178863,,2020
59613,178866,,2020
59613,178871,,2020
59613,178873,,2020
59613,178874,,2020
59613,178876,,2020
59613,178879,,2020
59613,178881,,2020
59613,178882,,2020
59613,178884,,2020
59613,178886,,2020
59613,178889,,2020
59613,178895,,2020
59613,178896,,2020
59613,178908,,2020
59613,178909,,2020
59613,178910,,2020
59613,178912,,2020
59613,178916,,2020
59613,178920,,2020
59613,178921,,2020
59613,178922,,2020
59613,178925,,2020
59613,178927,,2020
59613,178928,,2020
59613,178929,,2020
59613,178930,,2020
59613,178931,,2020
59613,178933,,2020
59613,178934,,2020
59613,178939,,2020
59613,178945,,2020
59613,178946,,2020
59613,178947,,2020
59613,178948,,2020
59613,178951,,2020
59613,178952,,2020
59613,178953,,2020
59613,178954,,2020
59613,178956,,2020
59613,178959,,2020
59613,178961,,2020
59613,178962,,2020
59613,178964,,2020
59613,178966,,2020
59613,178969,,2020
59613,178970,,2020
59613,178972,,2020
59613,178975,,2020
59613,178977,,2020
59613,178981,,2020
59613,178982,,2020
59613,178983,,2020
59613,178985,,2020
59613,178986,,2020
59613,178987,,2020
59613,178990,,2020
59613,178992,,2020
59613,178993,,2020
59613,178994,,2020
59613,178996,,2020
59613,178997,,2020
59613,179001,,2020
59613,179587,,2020
59613,191923,,2020
59613,193726,,2020
59613,194260,,2020
59613,195866,,2020
59613,196358,,2020
59613,197438,,2020
59613,198197,,2020
59613,198783,,2020
59613,204351,,2020
59613,204352,,2020
59613,204353,,2020
59613,204354,,2020
59613,204355,,2020
59613,204356,,2020
59613,204357,,2020
59613,204358,,2020
59613,204359,,2020
59613,204360,,2020
59613,204361,,2020
59613,204362,,2020
59613,204363,,2020
59613,204364,,2020
59613,204365,,2020
59613,204366,,2020
59613,204367,,2020
59613,204368,,2020
59613,204369,,2020
59613,204370,,2020
59613,204371,,2020
59613,204372,,2020
59613,204373,,2020
59613,204374,,2020
59613,204375,,2020
59613,204376,,2020
59613,204377,,2020
59613,204378,,2020
59613,204380,,2020
59613,204381,,2020
59613,204382,,2020
59613,204383,,2020
59613,204385,,2020
59613,204386,,2020
59613,204387,,2020
59613,204388,,2020
59613,204389,,2020
59613,204390,,2020
59613,204391,,2020
59613,204392,,2020
59613,204393,,2020
59613,204394,,2020
59613,204395,,2020
59613,204396,,2020
59613,204397,,2020
59613,204398,,2020
59613,204399,,2020
59613,204400,,2020
59613,204403,,2020
59613,204404,,2020
59613,204405,,2020
59613,204406,,2020
59613,204407,,2020
59613,204408,,2020
59613,204409,,2020
59613,204410,,2020
59613,204411,,2020
59613,204412,,2020
59613,204413,,2020
59613,204414,,2020
59613,204415,,2020
59613,204416,,2020
59613,204418,,2020
59613,204419,,2020
59613,204420,,2020
59613,204422,,2020
59613,204423,,2020
59613,204425,,2020
59613,204426,,2020
59613,204427,,2020
59613,204428,,2020
59613,204429,,2020
59613,204430,,2020
59613,204431,,2020
59613,204432,,2020
59613,204433,,2020
59613,204434,,2020
59613,204435,,2020
59613,204436,,2020
59613,204437,,2020
59613,204438,,2020
59613,204439,,2020
59613,204440,,2020
59613,204441,,2020
59613,204442,,2020
59613,204444,,2020
59613,204446,,2020
59613,204447,,2020
59613,204448,,2020
59613,204449,,2020
59613,204450,,2020
59613,204451,,2020
59613,204452,,2020
59613,204453,,2020
59613,204454,,2020
59613,204455,,2020
59613,204456,,2020
59613,204457,,2020
59613,204458,,2020
59613,204459,,2020
59613,204460,,2020
59613,204461,,2020
59613,204462,,2020
59613,204463,,2020
59613,204464,,2020
59613,204465,,2020
59613,204466,,2020
59613,204467,,2020
59613,204468,,2020
59613,204469,,2020
59613,204471,,2020
59613,204472,,2020
59613,204473,,2020
59613,204474,,2020
59613,204475,,2020
59613,204476,,2020
59613,204477,,2020
59613,204478,,2020
59613,204479,,2020
59613,204480,,2020
59613,204481,,2020
59613,204482,,2020
59613,204483,,2020
59613,204484,,2020
59613,204485,,2020
59613,204486,,2020
59613,204487,,2020
59613,204488,,2020
59613,204489,,2020
59613,204490,,2020
59613,204491,,2020
59613,204492,,2020
59613,204494,,2020
59613,204495,,2020
59613,204496,,2020
59613,204497,,2020
59613,204498,,2020
59613,204499,,2020
59613,204500,,2020
59613,204501,,2020
59613,204502,,2020
59613,204503,,2020
59613,204504,,2020
59613,204505,,2020
59613,204506,,2020
59613,204507,,2020
59613,204508,,2020
59613,204510,,2020
59613,204511,,2020
59613,204512,,2020
59613,204513,,2020
59613,204514,,2020
59613,204515,,2020
59613,204516,,2020
59613,204517,,2020
59613,204518,,2020
59613,204519,,2020
59613,204520,,2020
59613,204521,,2020
59613,204522,,2020
59613,204523,,2020
59613,204524,,2020
59613,204525,,2020
59613,204526,,2020
59613,204527,,2020
59613,204528,,2020
59613,204529,,2020
59613,204530,,2020
59613,204531,,2020
59613,204532,,2020
59613,204533,,2020
59613,204534,,2020
59613,204535,,2020
59613,204536,,2020
59613,204537,,2020
59613,204538,,2020
59613,204539,,2020
59613,204540,,2020
59613,204541,,2020
59613,204542,,2020
59613,204544,,2020
59613,204545,,2020
59613,204546,,2020
59613,204547,,2020
59613,204548,,2020
59613,204549,,2020
59613,204550,,2020
59613,204551,,2020
59613,204552,,2020
59613,204553,,2020
59613,204554,,2020
59613,204555,,2020
59613,204556,,2020
59613,204557,,2020
59613,204558,,2020
59613,204559,,2020
59613,204560,,2020
59613,204561,,2020
59613,204562,,2020
59613,204564,,2020
59613,204565,,2020
59613,204566,,2020
59613,204567,,2020
59613,204569,,2020
59613,204571,,2020
59613,204572,,2020
59613,204573,,2020
59613,204574,,2020
59613,204575,,2020
59613,204576,,2020
59613,205476,,2020
59613,205535,,2020
59613,205548,,2020
59613,205550,,2020
59613,205863,,2020
59613,205865,,2020
59613,206231,,2020
59613,207176,,2020
59613,207309,,2020
59613,209189,,2020
59613,212749,,2020
59614,74057,,2020
59614,81297,,2020
59614,164360,,2020
59614,178956,,2020
59614,204366,,2020
59614,204406,,2020
59614,204412,,2020
59614,204450,,2020
59614,204484,,2020
59618,66179,,2020
59618,66828,,2020
59618,67138,,2020
59618,68720,,2020
59618,69871,,2020
59618,72442,,2020
59618,73433,,2020
59618,73441,,2020
59618,73460,,2020
59618,73466,,2020
59618,73482,,2020
59618,73486,,2020
59618,73531,,2020
59618,73586,,2020
59618,73604,,2020
59618,73692,,2020
59618,73696,,2020
59618,73701,,2020
59618,73772,,2020
59618,73788,,2020
59618,73801,,2020
59618,73808,,2020
59618,73943,,2020
59618,74043,,2020
59618,74044,,2020
59618,74052,,2020
59618,74057,,2020
59618,74060,,2020
59618,74079,,2020
59618,74090,,2020
59618,74156,,2020
59618,74158,,2020
59618,74159,,2020
59618,74160,,2020
59618,74161,,2020
59618,74200,,2020
59618,74262,,2020
59618,74270,,2020
59618,74273,,2020
59618,74283,,2020
59618,74299,,2020
59618,74305,,2020
59618,74317,,2020
59618,74319,,2020
59618,74352,,2020
59618,74356,,2020
59618,74366,,2020
59618,74371,,2020
59618,74376,,2020
59618,74383,,2020
59618,74398,,2020
59618,74400,,2020
59618,74419,,2020
59618,74439,,2020
59618,74459,,2020
59618,74467,,2020
59618,74471,,2020
59618,74478,,2020
59618,74537,,2020
59618,74554,,2020
59618,74574,,2020
59618,74585,,2020
59618,74646,,2020
59618,74655,,2020
59618,74693,,2020
59618,74749,,2020
59618,74784,,2020
59618,74848,,2020
59618,75431,,2020
59618,76874,,2020
59618,81055,,2020
59618,81297,,2020
59618,90201,,2020
59618,90842,,2020
59618,92102,,2020
59618,92346,,2020
59618,92699,,2020
59618,92776,,2020
59618,93083,,2020
59618,98057,,2020
59618,107283,,2020
59618,108338,,2020
59618,109429,,2020
59618,112437,,2020
59618,115746,,2020
59618,116379,,2020
59618,121948,,2020
59618,122158,,2020
59618,122974,,2020
59618,128760,,2020
59618,132504,,2020
59618,133439,,2020
59618,133810,,2020
59618,133968,,2020
59618,134812,,2020
59618,135054,,2020
59618,136811,,2020
59618,137070,,2020
59618,139285,,2020
59618,141335,,2020
59618,141391,,2020
59618,141398,,2020
59618,141401,,2020
59618,141405,,2020
59618,141408,,2020
59618,141411,,2020
59618,141417,,2020
59618,141421,,2020
59618,141422,,2020
59618,141427,,2020
59618,141428,,2020
59618,141431,,2020
59618,141434,,2020
59618,141439,,2020
59618,141450,,2020
59618,141458,,2020
59618,141459,,2020
59618,141464,,2020
59618,141470,,2020
59618,141488,,2020
59618,141508,,2020
59618,141513,,2020
59618,141516,,2020
59618,141518,,2020
59618,141523,,2020
59618,141531,,2020
59618,141553,,2020
59618,141555,,2020
59618,143084,,2020
59618,143632,,2020
59618,146307,,2020
59618,146788,,2020
59618,150418,,2020
59618,151208,,2020
59618,152605,,2020
59618,152610,,2020
59618,154178,,2020
59618,156190,,2020
59618,157130,,2020
59618,159237,,2020
59618,160508,,2020
59618,160510,,2020
59618,160511,,2020
59618,160512,,2020
59618,160518,,2020
59618,160527,,2020
59618,160528,,2020
59618,160531,,2020
59618,160532,,2020
59618,160534,,2020
59618,160535,,2020
59618,160538,,2020
59618,160541,,2020
59618,160545,,2020
59618,160552,,2020
59618,160553,,2020
59618,160556,,2020
59618,160558,,2020
59618,160559,,2020
59618,160569,,2020
59618,160570,,2020
59618,160575,,2020
59618,160587,,2020
59618,160588,,2020
59618,160589,,2020
59618,160592,,2020
59618,160598,,2020
59618,160599,,2020
59618,160600,,2020
59618,160601,,2020
59618,160604,,2020
59618,160610,,2020
59618,160619,,2020
59618,160632,,2020
59618,160635,,2020
59618,160639,,2020
59618,160640,,2020
59618,160641,,2020
59618,160642,,2020
59618,160645,,2020
59618,160651,,2020
59618,160653,,2020
59618,160655,,2020
59618,160665,,2020
59618,160666,,2020
59618,160667,,2020
59618,160669,,2020
59618,160673,,2020
59618,160674,,2020
59618,160758,,2020
59618,160976,,2020
59618,161550,,2020
59618,162332,,2020
59618,164359,,2020
59618,164360,,2020
59618,166402,,2020
59618,171617,,2020
59618,171619,,2020
59618,171623,,2020
59618,177282,,2020
59618,178829,,2020
59618,178830,,2020
59618,178831,,2020
59618,178832,,2020
59618,178833,,2020
59618,178835,,2020
59618,178836,,2020
59618,178839,,2020
59618,178842,,2020
59618,178843,,2020
59618,178854,,2020
59618,178857,,2020
59618,178858,,2020
59618,178860,,2020
59618,178861,,2020
59618,178863,,2020
59618,178866,,2020
59618,178871,,2020
59618,178873,,2020
59618,178874,,2020
59618,178876,,2020
59618,178879,,2020
59618,178881,,2020
59618,178882,,2020
59618,178884,,2020
59618,178886,,2020
59618,178889,,2020
59618,178895,,2020
59618,178896,,2020
59618,178908,,2020
59618,178909,,2020
59618,178910,,2020
59618,178912,,2020
59618,178916,,2020
59618,178920,,2020
59618,178921,,2020
59618,178922,,2020
59618,178925,,2020
59618,178927,,2020
59618,178928,,2020
59618,178929,,2020
59618,178930,,2020
59618,178931,,2020
59618,178933,,2020
59618,178934,,2020
59618,178939,,2020
59618,178945,,2020
59618,178946,,2020
59618,178947,,2020
59618,178948,,2020
59618,178951,,2020
59618,178952,,2020
59618,178953,,2020
59618,178954,,2020
59618,178956,,2020
59618,178959,,2020
59618,178961,,2020
59618,178962,,2020
59618,178964,,2020
59618,178966,,2020
59618,178969,,2020
59618,178970,,2020
59618,178972,,2020
59618,178975,,2020
59618,178977,,2020
59618,178981,,2020
59618,178982,,2020
59618,178983,,2020
59618,178985,,2020
59618,178986,,2020
59618,178987,,2020
59618,178990,,2020
59618,178992,,2020
59618,178993,,2020
59618,178994,,2020
59618,178996,,2020
59618,178997,,2020
59618,179001,,2020
59618,179587,,2020
59618,191923,,2020
59618,193726,,2020
59618,194260,,2020
59618,195866,,2020
59618,196358,,2020
59618,197438,,2020
59618,198197,,2020
59618,198783,,2020
59618,204351,,2020
59618,204352,,2020
59618,204353,,2020
59618,204354,,2020
59618,204355,,2020
59618,204356,,2020
59618,204357,,2020
59618,204358,,2020
59618,204359,,2020
59618,204360,,2020
59618,204361,,2020
59618,204362,,2020
59618,204363,,2020
59618,204364,,2020
59618,204365,,2020
59618,204366,,2020
59618,204367,,2020
59618,204368,,2020
59618,204369,,2020
59618,204370,,2020
59618,204371,,2020
59618,204372,,2020
59618,204373,,2020
59618,204374,,2020
59618,204375,,2020
59618,204376,,2020
59618,204377,,2020
59618,204378,,2020
59618,204379,,2020
59618,204380,,2020
59618,204381,,2020
59618,204382,,2020
59618,204383,,2020
59618,204385,,2020
59618,204386,,2020
59618,204387,,2020
59618,204388,,2020
59618,204389,,2020
59618,204390,,2020
59618,204391,,2020
59618,204392,,2020
59618,204393,,2020
59618,204394,,2020
59618,204395,,2020
59618,204396,,2020
59618,204397,,2020
59618,204398,,2020
59618,204399,,2020
59618,204400,,2020
59618,204403,,2020
59618,204404,,2020
59618,204405,,2020
59618,204406,,2020
59618,204407,,2020
59618,204408,,2020
59618,204409,,2020
59618,204410,,2020
59618,204411,,2020
59618,204412,,2020
59618,204413,,2020
59618,204414,,2020
59618,204415,,2020
59618,204416,,2020
59618,204418,,2020
59618,204419,,2020
59618,204420,,2020
59618,204422,,2020
59618,204423,,2020
59618,204425,,2020
59618,204426,,2020
59618,204427,,2020
59618,204428,,2020
59618,204429,,2020
59618,204430,,2020
59618,204431,,2020
59618,204432,,2020
59618,204433,,2020
59618,204434,,2020
59618,204435,,2020
59618,204436,,2020
59618,204437,,2020
59618,204438,,2020
59618,204439,,2020
59618,204440,,2020
59618,204441,,2020
59618,204442,,2020
59618,204444,,2020
59618,204446,,2020
59618,204447,,2020
59618,204448,,2020
59618,204449,,2020
59618,204450,,2020
59618,204451,,2020
59618,204452,,2020
59618,204453,,2020
59618,204454,,2020
59618,204455,,2020
59618,204456,,2020
59618,204457,,2020
59618,204458,,2020
59618,204459,,2020
59618,204460,,2020
59618,204461,,2020
59618,204462,,2020
59618,204463,,2020
59618,204464,,2020
59618,204465,,2020
59618,204466,,2020
59618,204467,,2020
59618,204468,,2020
59618,204469,,2020
59618,204471,,2020
59618,204472,,2020
59618,204473,,2020
59618,204474,,2020
59618,204475,,2020
59618,204476,,2020
59618,204477,,2020
59618,204478,,2020
59618,204479,,2020
59618,204480,,2020
59618,204481,,2020
59618,204482,,2020
59618,204483,,2020
59618,204484,,2020
59618,204485,,2020
59618,204486,,2020
59618,204487,,2020
59618,204488,,2020
59618,204489,,2020
59618,204490,,2020
59618,204491,,2020
59618,204492,,2020
59618,204494,,2020
59618,204495,,2020
59618,204496,,2020
59618,204497,,2020
59618,204498,,2020
59618,204499,,2020
59618,204500,,2020
59618,204501,,2020
59618,204502,,2020
59618,204503,,2020
59618,204504,,2020
59618,204505,,2020
59618,204506,,2020
59618,204507,,2020
59618,204508,,2020
59618,204510,,2020
59618,204511,,2020
59618,204512,,2020
59618,204513,,2020
59618,204514,,2020
59618,204515,,2020
59618,204516,,2020
59618,204517,,2020
59618,204518,,2020
59618,204519,,2020
59618,204520,,2020
59618,204521,,2020
59618,204522,,2020
59618,204523,,2020
59618,204524,,2020
59618,204525,,2020
59618,204526,,2020
59618,204527,,2020
59618,204528,,2020
59618,204529,,2020
59618,204530,,2020
59618,204531,,2020
59618,204532,,2020
59618,204533,,2020
59618,204534,,2020
59618,204535,,2020
59618,204536,,2020
59618,204537,,2020
59618,204539,,2020
59618,204540,,2020
59618,204541,,2020
59618,204542,,2020
59618,204544,,2020
59618,204545,,2020
59618,204546,,2020
59618,204547,,2020
59618,204548,,2020
59618,204549,,2020
59618,204550,,2020
59618,204551,,2020
59618,204552,,2020
59618,204553,,2020
59618,204554,,2020
59618,204555,,2020
59618,204556,,2020
59618,204557,,2020
59618,204558,,2020
59618,204559,,2020
59618,204560,,2020
59618,204561,,2020
59618,204562,,2020
59618,204564,,2020
59618,204565,,2020
59618,204566,,2020
59618,204567,,2020
59618,204569,,2020
59618,204571,,2020
59618,204572,,2020
59618,204573,,2020
59618,204574,,2020
59618,204575,,2020
59618,204576,,2020
59618,205476,,2020
59618,205535,,2020
59618,205548,,2020
59618,205550,,2020
59618,205863,,2020
59618,205865,,2020
59618,206231,,2020
59618,207176,,2020
59618,207309,,2020
59618,209189,,2020
59618,212749,,2020
59621,66179,,2020
59621,66828,,2020
59621,67138,,2020
59621,68720,,2020
59621,69871,,2020
59621,72442,,2020
59621,73433,,2020
59621,73441,,2020
59621,73460,,2020
59621,73466,,2020
59621,73482,,2020
59621,73486,,2020
59621,73531,,2020
59621,73586,,2020
59621,73604,,2020
59621,73692,,2020
59621,73696,,2020
59621,73701,,2020
59621,73772,,2020
59621,73788,,2020
59621,73801,,2020
59621,73808,,2020
59621,73943,,2020
59621,74043,,2020
59621,74044,,2020
59621,74052,,2020
59621,74057,,2020
59621,74060,,2020
59621,74079,,2020
59621,74090,,2020
59621,74156,,2020
59621,74158,,2020
59621,74159,,2020
59621,74160,,2020
59621,74161,,2020
59621,74200,,2020
59621,74262,,2020
59621,74270,,2020
59621,74273,,2020
59621,74283,,2020
59621,74299,,2020
59621,74305,,2020
59621,74317,,2020
59621,74319,,2020
59621,74352,,2020
59621,74356,,2020
59621,74366,,2020
59621,74371,,2020
59621,74376,,2020
59621,74383,,2020
59621,74398,,2020
59621,74400,,2020
59621,74419,,2020
59621,74439,,2020
59621,74459,,2020
59621,74467,,2020
59621,74471,,2020
59621,74478,,2020
59621,74537,,2020
59621,74554,,2020
59621,74574,,2020
59621,74585,,2020
59621,74646,,2020
59621,74655,,2020
59621,74693,,2020
59621,74749,,2020
59621,74784,,2020
59621,74848,,2020
59621,75431,,2020
59621,76874,,2020
59621,81055,,2020
59621,81297,,2020
59621,90201,,2020
59621,90842,,2020
59621,92102,,2020
59621,92346,,2020
59621,92699,,2020
59621,92776,,2020
59621,93083,,2020
59621,98057,,2020
59621,107283,,2020
59621,108338,,2020
59621,109429,,2020
59621,112437,,2020
59621,115746,,2020
59621,116379,,2020
59621,121948,,2020
59621,122158,,2020
59621,122974,,2020
59621,128760,,2020
59621,132504,,2020
59621,133439,,2020
59621,133810,,2020
59621,133968,,2020
59621,134812,,2020
59621,135054,,2020
59621,136811,,2020
59621,137070,,2020
59621,139285,,2020
59621,141335,,2020
59621,141391,,2020
59621,141398,,2020
59621,141401,,2020
59621,141405,,2020
59621,141408,,2020
59621,141411,,2020
59621,141417,,2020
59621,141421,,2020
59621,141422,,2020
59621,141427,,2020
59621,141428,,2020
59621,141431,,2020
59621,141434,,2020
59621,141439,,2020
59621,141450,,2020
59621,141458,,2020
59621,141459,,2020
59621,141464,,2020
59621,141470,,2020
59621,141488,,2020
59621,141508,,2020
59621,141513,,2020
59621,141516,,2020
59621,141518,,2020
59621,141523,,2020
59621,141531,,2020
59621,141553,,2020
59621,141555,,2020
59621,143084,,2020
59621,143632,,2020
59621,146307,,2020
59621,146788,,2020
59621,150418,,2020
59621,151208,,2020
59621,152605,,2020
59621,152610,,2020
59621,154178,,2020
59621,156190,,2020
59621,159237,,2020
59621,160508,,2020
59621,160510,,2020
59621,160511,,2020
59621,160512,,2020
59621,160518,,2020
59621,160527,,2020
59621,160528,,2020
59621,160531,,2020
59621,160532,,2020
59621,160534,,2020
59621,160535,,2020
59621,160538,,2020
59621,160545,,2020
59621,160552,,2020
59621,160553,,2020
59621,160556,,2020
59621,160558,,2020
59621,160559,,2020
59621,160569,,2020
59621,160570,,2020
59621,160575,,2020
59621,160587,,2020
59621,160588,,2020
59621,160589,,2020
59621,160592,,2020
59621,160598,,2020
59621,160599,,2020
59621,160600,,2020
59621,160601,,2020
59621,160604,,2020
59621,160610,,2020
59621,160619,,2020
59621,160632,,2020
59621,160635,,2020
59621,160639,,2020
59621,160640,,2020
59621,160641,,2020
59621,160642,,2020
59621,160645,,2020
59621,160651,,2020
59621,160653,,2020
59621,160655,,2020
59621,160665,,2020
59621,160666,,2020
59621,160667,,2020
59621,160669,,2020
59621,160673,,2020
59621,160674,,2020
59621,160758,,2020
59621,160976,,2020
59621,161550,,2020
59621,162332,,2020
59621,164359,,2020
59621,164360,,2020
59621,166402,,2020
59621,171617,,2020
59621,171619,,2020
59621,171623,,2020
59621,177282,,2020
59621,178829,,2020
59621,178830,,2020
59621,178831,,2020
59621,178832,,2020
59621,178833,,2020
59621,178835,,2020
59621,178836,,2020
59621,178839,,2020
59621,178842,,2020
59621,178843,,2020
59621,178854,,2020
59621,178857,,2020
59621,178858,,2020
59621,178860,,2020
59621,178861,,2020
59621,178863,,2020
59621,178866,,2020
59621,178871,,2020
59621,178873,,2020
59621,178874,,2020
59621,178876,,2020
59621,178879,,2020
59621,178881,,2020
59621,178882,,2020
59621,178884,,2020
59621,178886,,2020
59621,178889,,2020
59621,178895,,2020
59621,178896,,2020
59621,178908,,2020
59621,178909,,2020
59621,178910,,2020
59621,178912,,2020
59621,178916,,2020
59621,178920,,2020
59621,178921,,2020
59621,178922,,2020
59621,178925,,2020
59621,178927,,2020
59621,178928,,2020
59621,178929,,2020
59621,178930,,2020
59621,178931,,2020
59621,178933,,2020
59621,178934,,2020
59621,178939,,2020
59621,178945,,2020
59621,178946,,2020
59621,178947,,2020
59621,178948,,2020
59621,178951,,2020
59621,178952,,2020
59621,178953,,2020
59621,178954,,2020
59621,178956,,2020
59621,178959,,2020
59621,178961,,2020
59621,178962,,2020
59621,178964,,2020
59621,178966,,2020
59621,178969,,2020
59621,178970,,2020
59621,178972,,2020
59621,178975,,2020
59621,178977,,2020
59621,178981,,2020
59621,178983,,2020
59621,178985,,2020
59621,178986,,2020
59621,178987,,2020
59621,178990,,2020
59621,178992,,2020
59621,178993,,2020
59621,178994,,2020
59621,178996,,2020
59621,178997,,2020
59621,179001,,2020
59621,179587,,2020
59621,191923,,2020
59621,193726,,2020
59621,194260,,2020
59621,195866,,2020
59621,196358,,2020
59621,197438,,2020
59621,198197,,2020
59621,198783,,2020
59621,204351,,2020
59621,204352,,2020
59621,204353,,2020
59621,204354,,2020
59621,204355,,2020
59621,204356,,2020
59621,204357,,2020
59621,204358,,2020
59621,204359,,2020
59621,204360,,2020
59621,204361,,2020
59621,204362,,2020
59621,204363,,2020
59621,204364,,2020
59621,204365,,2020
59621,204366,,2020
59621,204367,,2020
59621,204368,,2020
59621,204369,,2020
59621,204370,,2020
59621,204371,,2020
59621,204372,,2020
59621,204373,,2020
59621,204374,,2020
59621,204375,,2020
59621,204376,,2020
59621,204377,,2020
59621,204378,,2020
59621,204379,,2020
59621,204381,,2020
59621,204382,,2020
59621,204383,,2020
59621,204385,,2020
59621,204386,,2020
59621,204387,,2020
59621,204388,,2020
59621,204389,,2020
59621,204390,,2020
59621,204391,,2020
59621,204392,,2020
59621,204393,,2020
59621,204394,,2020
59621,204395,,2020
59621,204396,,2020
59621,204397,,2020
59621,204398,,2020
59621,204399,,2020
59621,204400,,2020
59621,204403,,2020
59621,204404,,2020
59621,204405,,2020
59621,204406,,2020
59621,204407,,2020
59621,204408,,2020
59621,204409,,2020
59621,204410,,2020
59621,204411,,2020
59621,204412,,2020
59621,204413,,2020
59621,204414,,2020
59621,204415,,2020
59621,204416,,2020
59621,204418,,2020
59621,204419,,2020
59621,204420,,2020
59621,204422,,2020
59621,204425,,2020
59621,204426,,2020
59621,204427,,2020
59621,204428,,2020
59621,204429,,2020
59621,204430,,2020
59621,204431,,2020
59621,204432,,2020
59621,204433,,2020
59621,204434,,2020
59621,204435,,2020
59621,204436,,2020
59621,204437,,2020
59621,204438,,2020
59621,204439,,2020
59621,204440,,2020
59621,204441,,2020
59621,204442,,2020
59621,204444,,2020
59621,204446,,2020
59621,204447,,2020
59621,204448,,2020
59621,204449,,2020
59621,204450,,2020
59621,204451,,2020
59621,204452,,2020
59621,204453,,2020
59621,204454,,2020
59621,204455,,2020
59621,204456,,2020
59621,204457,,2020
59621,204458,,2020
59621,204459,,2020
59621,204460,,2020
59621,204461,,2020
59621,204462,,2020
59621,204463,,2020
59621,204464,,2020
59621,204465,,2020
59621,204466,,2020
59621,204467,,2020
59621,204468,,2020
59621,204469,,2020
59621,204471,,2020
59621,204472,,2020
59621,204473,,2020
59621,204474,,2020
59621,204475,,2020
59621,204476,,2020
59621,204477,,2020
59621,204478,,2020
59621,204479,,2020
59621,204480,,2020
59621,204481,,2020
59621,204482,,2020
59621,204483,,2020
59621,204484,,2020
59621,204485,,2020
59621,204486,,2020
59621,204487,,2020
59621,204488,,2020
59621,204489,,2020
59621,204490,,2020
59621,204491,,2020
59621,204492,,2020
59621,204494,,2020
59621,204495,,2020
59621,204496,,2020
59621,204497,,2020
59621,204498,,2020
59621,204499,,2020
59621,204500,,2020
59621,204501,,2020
59621,204502,,2020
59621,204503,,2020
59621,204504,,2020
59621,204505,,2020
59621,204506,,2020
59621,204507,,2020
59621,204508,,2020
59621,204510,,2020
59621,204511,,2020
59621,204512,,2020
59621,204513,,2020
59621,204514,,2020
59621,204515,,2020
59621,204516,,2020
59621,204517,,2020
59621,204518,,2020
59621,204519,,2020
59621,204520,,2020
59621,204521,,2020
59621,204522,,2020
59621,204523,,2020
59621,204524,,2020
59621,204525,,2020
59621,204526,,2020
59621,204527,,2020
59621,204528,,2020
59621,204529,,2020
59621,204530,,2020
59621,204531,,2020
59621,204532,,2020
59621,204533,,2020
59621,204534,,2020
59621,204535,,2020
59621,204536,,2020
59621,204537,,2020
59621,204538,,2020
59621,204539,,2020
59621,204540,,2020
59621,204541,,2020
59621,204542,,2020
59621,204544,,2020
59621,204545,,2020
59621,204546,,2020
59621,204547,,2020
59621,204549,,2020
59621,204550,,2020
59621,204551,,2020
59621,204552,,2020
59621,204553,,2020
59621,204554,,2020
59621,204555,,2020
59621,204556,,2020
59621,204557,,2020
59621,204558,,2020
59621,204559,,2020
59621,204560,,2020
59621,204561,,2020
59621,204562,,2020
59621,204564,,2020
59621,204565,,2020
59621,204566,,2020
59621,204567,,2020
59621,204569,,2020
59621,204571,,2020
59621,204572,,2020
59621,204573,,2020
59621,204574,,2020
59621,204575,,2020
59621,204576,,2020
59621,205476,,2020
59621,205535,,2020
59621,205548,,2020
59621,205550,,2020
59621,205863,,2020
59621,205865,,2020
59621,206231,,2020
59621,207176,,2020
59621,207309,,2020
59621,209189,,2020
59621,212749,,2020
59625,81297,,2020
59625,160553,,2020
59625,164360,,2020
59625,178857,,2020
59625,178956,,2020
