id_deputado,qtd_presencas,total_sessoes,taxa_presenca,id,nome,siglaPartido,siglaUf,deputado
220566.0,110,392,0.28061224489795916,220566.0,Lêda Borges,PSDB,GO,Lêda Borges (PSDB/GO)
220567.0,97,392,0.24744897959183673,220567.0,Jeferson Rodrigues,REPUBLICANOS,GO,Jeferson Rodrigues (REPUBLICANOS/GO)
220568.0,117,392,0.29846938775510207,220568.0,Gustavo Gayer,PL,GO,Gustavo Gayer (PL/GO)
220569.0,112,392,0.2857142857142857,220569.0,Silvye Alves,UNIÃO,GO,Silvye Alves (UNIÃO/GO)
220570.0,114,392,0.29081632653061223,220570.0,Dr. Ismael Alexandrino,PSD,GO,Dr. Ismael Alexandrino (PSD/GO)
220571.0,124,392,0.3163265306122449,220571.0,Daniel Agrobom,PL,GO,Daniel Agrobom (PL/GO)
220572.0,122,392,0.3112244897959184,220572.0,Marussa Boldrin,MDB,GO,Marussa Boldrin (MDB/GO)
220573.0,99,392,0.25255102040816324,220573.0,Dorinaldo Malafaia,PDT,AP,Dorinaldo Malafaia (PDT/AP)
220574.0,124,392,0.3163265306122449,220574.0,Cabo Gilberto Silva,PL,PB,Cabo Gilberto Silva (PL/PB)
220575.0,76,392,0.19387755102040816,,,,,
220576.0,124,392,0.3163265306122449,220576.0,Alfredo Gaspar,UNIÃO,AL,Alfredo Gaspar (UNIÃO/AL)
220577.0,104,392,0.2653061224489796,,,,,
220578.0,124,392,0.3163265306122449,220578.0,Josenildo,PDT,AP,Josenildo (PDT/AP)
220579.0,109,392,0.2780612244897959,,,,,
220580.0,100,392,0.25510204081632654,,,,,
220581.0,121,392,0.3086734693877551,220581.0,Luciano Amaral,PSD,AL,Luciano Amaral (PSD/AL)
220582.0,99,392,0.25255102040816324,220582.0,Daniel Barbosa,PP,AL,Daniel Barbosa (PP/AL)
220583.0,123,392,0.3137755102040816,220583.0,Delegado Fabio Costa,PP,AL,Delegado Fabio Costa (PP/AL)
220584.0,111,392,0.28316326530612246,220584.0,Murilo Galdino,REPUBLICANOS,PB,Murilo Galdino (REPUBLICANOS/PB)
220585.0,103,392,0.2627551020408163,220585.0,Mersinho Lucena,PP,PB,Mersinho Lucena (PP/PB)
220586.0,114,392,0.29081632653061223,220586.0,Rafael Brito,MDB,AL,Rafael Brito (MDB/AL)
220587.0,85,392,0.21683673469387754,,,,,
220588.0,115,392,0.29336734693877553,220588.0,Roberto Duarte,REPUBLICANOS,AC,Roberto Duarte (REPUBLICANOS/AC)
220589.0,102,392,0.2602040816326531,220589.0,Eduardo Velloso,UNIÃO,AC,Eduardo Velloso (UNIÃO/AC)
220590.0,118,392,0.3010204081632653,220590.0,Coronel Ulysses,UNIÃO,AC,Coronel Ulysses (UNIÃO/AC)
220591.0,113,392,0.288265306122449,220591.0,Meire Serafim,UNIÃO,AC,Meire Serafim (UNIÃO/AC)
220592.0,110,392,0.28061224489795916,220592.0,Zezinho Barbary,PP,AC,Zezinho Barbary (PP/AC)
220593.0,74,392,0.18877551020408162,,,,,
220594.0,122,392,0.3112244897959184,220594.0,Coronel Assis,UNIÃO,MT,Coronel Assis (UNIÃO/MT)
220595.0,111,392,0.28316326530612246,220595.0,Coronel Fernanda,PL,MT,Coronel Fernanda (PL/MT)
220596.0,60,392,0.15306122448979592,,,,,
220597.0,118,392,0.3010204081632653,220597.0,Thiago Flores,REPUBLICANOS,RO,Thiago Flores (REPUBLICANOS/RO)
220598.0,119,392,0.30357142857142855,220598.0,Tarcísio Motta,PSOL,RJ,Tarcísio Motta (PSOL/RJ)
220599.0,121,392,0.3086734693877551,220599.0,Marcelo Crivella,REPUBLICANOS,RJ,Marcelo Crivella (REPUBLICANOS/RJ)
220600.0,103,392,0.2627551020408163,,,,,
220601.0,64,392,0.16326530612244897,,,,,
220602.0,123,392,0.3137755102040816,220602.0,Dimas Gadelha,PT,RJ,Dimas Gadelha (PT/RJ)
220603.0,103,392,0.2627551020408163,220603.0,Dani Cunha,UNIÃO,RJ,Dani Cunha (UNIÃO/RJ)
220604.0,112,392,0.2857142857142857,220604.0,Marcos Tavares,PDT,RJ,Marcos Tavares (PDT/RJ)
220605.0,120,392,0.30612244897959184,220605.0,Bandeira de Mello,PSB,RJ,Bandeira de Mello (PSB/RJ)
220606.0,117,392,0.29846938775510207,220606.0,Reimont,PT,RJ,Reimont (PT/RJ)
220607.0,122,392,0.3112244897959184,220607.0,Max Lemos,PDT,RJ,Max Lemos (PDT/RJ)
220608.0,120,392,0.30612244897959184,220608.0,Cristiane Lopes,UNIÃO,RO,Cristiane Lopes (UNIÃO/RO)
220609.0,118,392,0.3010204081632653,220609.0,Maurício Carvalho,UNIÃO,RO,Maurício Carvalho (UNIÃO/RO)
220610.0,113,392,0.288265306122449,220610.0,Dr. Fernando Máximo,UNIÃO,RO,Dr. Fernando Máximo (UNIÃO/RO)
220611.0,117,392,0.29846938775510207,220611.0,General Pazuello,PL,RJ,General Pazuello (PL/RJ)
220612.0,124,392,0.3163265306122449,220612.0,Bebeto,PP,RJ,Bebeto (PP/RJ)
220613.0,118,392,0.3010204081632653,220613.0,Roberto Monteiro Pai,PL,RJ,Roberto Monteiro Pai (PL/RJ)
220614.0,44,392,0.11224489795918367,,,,,
220615.0,122,392,0.3112244897959184,220615.0,Pastor Henrique Vieira,PSOL,RJ,Pastor Henrique Vieira (PSOL/RJ)
220616.0,111,392,0.28316326530612246,220616.0,Luciano Vieira,REPUBLICANOS,RJ,Luciano Vieira (REPUBLICANOS/RJ)
220617.0,120,392,0.30612244897959184,220617.0,Murillo Gouvea,UNIÃO,RJ,Murillo Gouvea (UNIÃO/RJ)
220618.0,110,392,0.28061224489795916,220618.0,Sargento Portugal,PODE,RJ,Sargento Portugal (PODE/RJ)
220619.0,124,392,0.3163265306122449,220619.0,Delegado Ramagem,PL,RJ,Delegado Ramagem (PL/RJ)
220620.0,115,392,0.29336734693877553,220620.0,Rosângela Reis,PL,MG,Rosângela Reis (PL/MG)
